0.027077,-0.000701,-0.004423
0.019350,-0.007046,0.000511
0.019265,-0.007158,0.001315
0.045065,0.032937,0.008361
0.018309,-0.007597,0.001704
0.018609,-0.006534,-0.003129
0.044491,0.033267,0.008488
0.023702,0.004434,-0.011030
0.027489,0.000086,-0.004511
0.021006,-0.006295,0.000563
0.022113,-0.005204,-0.002215
0.045052,0.033758,0.009034
0.025758,-0.002289,-0.003658
0.022216,-0.005211,-0.001133
0.018973,-0.007052,-0.002218
0.032250,0.016044,0.007019
0.017884,-0.007740,0.000855
0.018945,-0.007618,0.002482
0.018392,-0.000711,-0.008456
0.019675,-0.006843,0.000547
0.026007,-0.001143,-0.004196
0.020154,-0.006578,0.000433
0.021390,-0.005939,0.000072
0.023190,-0.004662,-0.001992
0.019009,0.001379,-0.009854
0.044086,0.029850,0.008247
0.022408,0.000420,-0.009444
0.043567,0.032245,0.006976
0.029644,0.004874,-0.005598
0.043804,0.032551,0.007467
0.021861,-0.005550,-0.000899
0.016882,0.005584,-0.009864
0.044284,0.033974,0.008159
0.019907,-0.006679,-0.000460
0.027198,-0.000424,-0.004762
0.019085,-0.007347,0.002070
0.020793,-0.006378,0.000426
0.044952,0.032021,0.008239
0.027956,-0.000221,-0.003483
0.022417,-0.003623,-0.004568
0.043856,0.033110,0.007322
0.019828,-0.006490,-0.001991
0.045108,0.032268,0.008866
0.044852,0.031990,0.008892
0.044015,0.033394,0.007902
0.046022,0.034881,0.009963
0.019596,-0.006971,-0.001231
0.045561,0.034378,0.009201
0.043356,0.030700,0.006447
0.012805,0.004054,-0.010746
0.017669,0.005154,-0.009325
0.044404,0.030494,0.008984
0.020100,-0.006982,0.002499
0.044382,0.031028,0.007615
0.042377,0.025991,0.005821
0.043792,0.033366,0.007599
0.044532,0.033258,0.009113
0.023170,-0.004204,-0.002629
0.043997,0.032637,0.007411
0.023157,-0.004539,-0.001785
0.020424,-0.007039,0.003876
0.020601,-0.006410,0.001298
0.022966,-0.004533,-0.002868
0.045364,0.032577,0.009400
0.017880,-0.002501,-0.007103
0.029025,0.002322,-0.004739
0.019223,-0.007318,-0.000026
0.019694,-0.006828,0.000510
0.045445,0.032542,0.009414
0.006128,-0.005251,-0.017811
0.019351,-0.007185,0.001634
0.027541,-0.000262,-0.004438
0.019621,-0.006656,-0.001830
0.044437,0.034495,0.008201
0.022937,-0.004657,-0.002183
0.046363,0.034613,0.010198
0.021013,-0.006140,-0.000183
0.045415,0.033801,0.008754
0.018929,-0.005938,-0.003958
0.023709,-0.004571,-0.001834
0.024469,-0.003290,-0.003800
0.045127,0.033141,0.009760
0.045612,0.033631,0.009268
0.045479,0.034796,0.009323
0.006479,-0.005024,-0.017747
0.019588,-0.007519,0.003657
0.025618,-0.001784,-0.002693
0.020808,-0.006325,0.000211
0.021275,-0.006065,-0.001288
0.019453,-0.007204,0.002162
0.044752,0.032237,0.008923
0.020046,-0.007194,0.002830
0.023001,-0.004566,-0.001842
0.022093,-0.005112,-0.002125
0.019895,-0.006569,0.000070
0.043177,0.032459,0.006701
0.022064,-0.005586,-0.000568
0.022342,-0.005472,-0.000936
0.043469,0.028642,0.007599
0.044004,0.029632,0.007541
0.019582,-0.006896,0.000704
0.019733,-0.006797,0.000510
0.023066,-0.004365,-0.002262
0.018316,-0.005470,-0.005044
0.044576,0.031207,0.008179
0.019947,-0.005993,-0.001802
0.020058,-0.006647,0.000850
0.033109,0.018134,0.009601
0.041530,0.025322,0.005418
0.015242,0.005042,-0.010477
0.014539,0.008411,-0.009135
0.044562,0.030930,0.007939
0.025185,-0.002456,-0.003624
0.017888,-0.007803,0.000254
0.043416,0.032187,0.006993
0.023693,-0.004011,-0.003108
0.018754,-0.007945,0.002828
0.007778,-0.004896,-0.017828
0.014452,0.007172,-0.009470
0.019337,-0.007542,0.003792
0.021437,-0.005831,-0.000954
0.023286,-0.004324,-0.002931
0.019731,-0.006850,0.001548
0.044931,0.031939,0.009631
0.021887,-0.005324,-0.001608
0.021214,-0.006086,0.000584
0.022008,-0.005614,-0.000769
0.018410,-0.007484,-0.000524
0.019730,-0.006876,0.000542
0.019627,-0.007012,0.001524
0.021783,-0.005508,-0.000444
0.020229,-0.006577,-0.000334
-0.010307,0.004524,-0.013728
0.019395,-0.007039,0.000745
0.045286,0.032450,0.008896
0.021035,-0.006040,-0.001554
0.020332,-0.007102,0.003727
0.042285,0.025417,0.005387
0.044377,0.030220,0.007773
0.019898,-0.005305,-0.002331
0.019338,-0.007091,0.000117
0.024341,-0.003716,-0.003323
0.019834,-0.006785,0.000519
0.045185,0.032981,0.010201
0.027054,-0.000930,-0.004119
0.043591,0.032521,0.007094
0.018563,-0.007476,-0.000767
-0.012387,0.004873,-0.011234
0.023273,-0.004233,-0.003141
0.045234,0.033489,0.008997
0.018792,-0.007230,-0.000548
0.022840,-0.004645,-0.002392
0.019319,-0.003659,-0.006148
0.044044,0.029537,0.008868
0.020706,-0.006286,-0.000595
0.017037,-0.008599,0.002987
0.024326,-0.003064,-0.004560
0.022383,-0.001797,-0.006727
0.026406,0.000531,-0.006835
0.017553,0.003892,-0.009893
0.023672,-0.004675,-0.001016
0.044675,0.034414,0.008588
0.046492,0.035018,0.010406
0.028981,0.001845,-0.004473
0.019667,-0.006884,-0.000761
0.018221,-0.007524,0.000955
0.003129,-0.012656,-0.001916
0.021805,-0.005946,0.000534
0.018071,-0.007554,0.000931
0.021761,-0.005249,-0.001673
0.021752,-0.005275,-0.002375
0.019980,-0.006711,-0.000286
-0.010622,0.005038,-0.013438
0.021834,-0.005630,-0.000616
0.020402,-0.005303,-0.002214
0.045224,0.033432,0.009725
0.020699,-0.006342,0.000498
0.017611,-0.007722,0.001237
0.020390,-0.006293,-0.001415
0.023354,-0.004728,-0.003349
0.043249,0.028233,0.007175
0.042997,0.031703,0.007008
0.013250,0.012057,-0.013656
0.045769,0.033261,0.009757
0.029559,0.002478,-0.004305
0.025325,-0.002688,-0.003622
0.045455,0.033598,0.009404
0.020018,-0.006060,-0.002451
0.041921,0.025765,0.005031
0.020031,-0.005676,-0.001820
0.044641,0.031048,0.008333
0.044377,0.030467,0.007917
0.020945,-0.006644,0.001764
0.023791,-0.003939,-0.003258
0.019354,0.000400,-0.009527
0.020236,-0.006618,0.001769
0.044715,0.032722,0.008131
0.033064,0.018072,0.009535
0.046070,0.034903,0.009935
0.019371,-0.006955,0.000187
0.019035,-0.006267,-0.002334
0.021446,-0.005770,-0.000535
0.022487,-0.005446,-0.000154
0.042819,0.031512,0.006282
0.036489,0.014971,-0.000080
0.029006,0.004398,-0.004872
0.045067,0.033758,0.008344
0.042982,0.027693,0.006918
0.020020,-0.007117,0.003525
0.022328,-0.004978,-0.002470
0.019355,-0.007039,-0.001747
0.018687,-0.007364,0.000814
0.020198,-0.007171,0.003769
0.042005,0.025855,0.006107
0.019439,-0.005899,-0.002858
0.023588,-0.004045,-0.001824
0.042464,0.030896,0.005961
0.018213,-0.007505,0.001011
0.043396,0.031985,0.007130
0.044974,0.033264,0.008619
0.015692,0.005029,-0.011161
0.043298,0.030380,0.006595
0.013827,0.005685,-0.010019
0.020194,-0.007203,0.002941
0.018519,-0.007587,0.002128
0.017527,-0.006387,-0.000909
0.044132,0.030147,0.007560
0.030925,0.005215,-0.004413
0.045011,0.031713,0.008658
0.021688,-0.005997,-0.002228
0.044819,0.032546,0.008752
0.042834,0.031642,0.006343
0.044159,0.029956,0.008011
0.018234,-0.007631,0.000826
0.020125,-0.001692,-0.006825
0.016859,-0.008040,-0.000232
0.018655,-0.007384,0.000299
0.022763,-0.005010,-0.001214
0.022574,-0.004611,-0.002962
0.043459,0.031936,0.006836
0.020935,-0.006027,-0.000234
0.019159,-0.005283,-0.004615
0.021302,-0.005998,0.000376
0.017342,-0.007305,0.000298
0.019385,-0.007372,0.001168
0.041724,0.024935,0.006437
0.043325,0.028402,0.006736
0.045395,0.034264,0.009301
0.021890,-0.004758,-0.002718
0.045630,0.033082,0.009403
0.023939,-0.004280,-0.001758
0.043742,0.032914,0.007377
0.020900,-0.004420,-0.004098
0.045737,0.034686,0.009673
0.024589,0.001184,-0.008959
0.024399,-0.003503,-0.003037
0.024262,-0.001877,-0.007422
0.043038,0.031274,0.006542
0.043512,0.032958,0.007166
0.020829,-0.005034,-0.001749
0.021988,-0.005177,-0.002119
0.020773,-0.006712,0.001577
0.045389,0.033752,0.008906
0.021992,-0.004614,-0.002310
0.029032,0.001931,-0.004670
0.023387,-0.004439,-0.001868
0.045062,0.033436,0.008284
0.025133,-0.002796,-0.003121
0.042388,0.027361,0.006555
0.044561,0.031289,0.010259
0.043361,0.032832,0.006773
0.046084,0.034917,0.010020
0.044470,0.033437,0.007763
0.045834,0.033367,0.009686
0.045226,0.031966,0.009048
0.021062,-0.006458,0.001147
0.025527,-0.002509,-0.003694
0.030120,0.003197,-0.004057
0.021710,-0.005388,-0.000538
0.032272,0.016760,0.008199
0.023232,-0.004601,-0.001841
0.019254,-0.007116,0.000570
0.017445,-0.008432,0.003421
0.023996,-0.004028,-0.002360
0.043615,0.028995,0.008034
0.045247,0.032163,0.009131
0.043908,0.029817,0.007167
0.036279,0.013938,0.000436
0.020962,-0.006209,-0.000107
0.021053,-0.005753,-0.000328
0.042836,0.027831,0.006720
0.018592,-0.007524,-0.000974
0.020824,-0.006313,0.000469
0.021714,-0.005842,-0.000150
0.020286,-0.005845,-0.002118
0.018074,0.001842,-0.010296
0.044032,0.031687,0.007302
0.026070,-0.001530,-0.004842
0.016430,0.003848,-0.010825
0.027684,0.001005,-0.004793
0.019545,-0.006900,0.000484
0.043013,0.032200,0.006469
0.042585,0.026546,0.005985
0.017005,0.004352,-0.010464
0.042345,0.025795,0.006205
0.022799,-0.005337,-0.000399
0.023250,-0.004756,-0.001454
0.013974,-0.009679,-0.003869
0.022780,-0.004435,-0.003233
0.045061,0.033900,0.009306
0.020494,-0.006351,-0.000198
0.024336,-0.003268,-0.004379
0.045630,0.034640,0.009600
0.020273,-0.006861,0.001904
0.021288,-0.005970,0.000504
0.005700,-0.012169,-0.002470
0.027403,0.003471,-0.007486
0.018987,-0.007404,0.001647
0.020114,-0.007012,0.000337
0.042995,0.031831,0.006570
0.017929,-0.008244,0.003377
0.020278,-0.007026,0.003128
0.045517,0.032536,0.009326
0.020177,-0.007186,0.002903
0.043603,0.032980,0.007118
0.018655,-0.007482,0.001990
0.018005,-0.005508,-0.010618
-0.007970,-0.003280,-0.009431
-0.017639,0.010225,-0.005166
0.015890,-0.009038,0.003788
0.010362,-0.011059,0.001962
0.010765,-0.010745,0.004158
0.017565,-0.004968,-0.010928
0.009472,-0.011694,-0.001875
0.013853,-0.009759,0.004196
0.014291,0.005326,-0.015505
0.013650,0.004558,-0.015594
0.007427,-0.012107,-0.002464
0.006527,-0.012672,-0.002104
0.010670,-0.010118,0.004207
0.013618,-0.010642,0.000586
0.003976,-0.012240,-0.001911
0.008425,-0.010143,0.003549
0.003368,-0.013056,-0.001251
-0.001725,0.006593,0.001472
0.004072,-0.012022,-0.000656
0.002411,-0.012932,-0.001000
0.010392,-0.009653,0.002170
-0.013939,0.003389,-0.008639
0.010745,-0.009465,0.003911
0.014596,0.005279,-0.015247
0.003433,-0.011722,-0.002059
-0.000683,-0.012521,0.000264
0.009691,-0.011879,-0.000435
-0.000682,-0.012471,-0.000037
0.008753,-0.011232,-0.000860
-0.008184,-0.002398,-0.010523
0.011868,-0.011384,-0.003548
0.010978,-0.010342,0.003808
-0.008040,-0.004462,-0.007809
0.010842,-0.010411,0.004900
0.005125,-0.005221,-0.015729
0.009652,-0.004091,-0.014733
0.003640,-0.012973,-0.001937
0.011515,-0.010072,0.003008
0.007836,-0.010084,0.004761
0.005948,-0.011931,-0.003216
-0.008159,-0.000834,-0.007404
0.012866,-0.010058,0.004270
0.010294,-0.009961,0.002610
-0.001900,-0.012747,0.001383
0.007961,-0.011323,-0.001601
0.008534,-0.010908,-0.001097
-0.008589,-0.002191,-0.010116
0.012451,-0.009595,0.002947
0.000479,-0.007196,0.014275
0.010563,0.007414,-0.014017
0.011700,0.003215,-0.010585
0.009726,-0.008461,0.004701
-0.008188,-0.002882,-0.009827
0.001075,-0.012179,-0.000293
-0.008663,-0.003348,-0.008381
0.010850,-0.009532,0.003745
0.012197,-0.009727,0.002103
-0.000401,-0.012613,-0.000070
0.010411,-0.008898,0.003916
-0.001249,-0.012727,0.000897
0.012562,-0.010065,0.005570
0.009653,-0.009128,0.003775
0.006052,-0.011247,-0.000841
0.009000,-0.010751,-0.000638
-0.006766,-0.003529,-0.010889
0.016409,-0.008388,-0.007955
0.002528,-0.012315,-0.000858
0.007932,0.007557,-0.012901
0.012342,-0.010299,0.004862
0.007358,-0.011050,-0.001289
0.011101,-0.011267,-0.003436
0.000064,-0.013240,-0.000062
0.001030,-0.013672,-0.000694
0.005613,-0.012693,-0.001954
0.010674,-0.010405,0.002604
0.003041,-0.005071,-0.015759
0.011348,-0.010199,0.006905
-0.016943,0.009923,-0.006459
0.002157,-0.012726,-0.000850
0.011911,-0.009763,0.003816
0.000005,-0.009268,-0.007612
0.011468,-0.009803,0.003471
0.011806,-0.011110,-0.004264
0.000719,-0.013919,-0.000452
0.009955,-0.010366,0.000186
0.000932,-0.013772,-0.000445
0.011862,0.003334,-0.014811
0.008749,-0.011301,-0.000973
0.000309,-0.012622,-0.000350
0.009040,-0.010898,0.003390
0.011072,0.006534,-0.009758
0.012418,-0.010237,0.004191
0.011357,-0.009483,-0.004433
-0.012069,0.003711,-0.011194
0.007276,-0.008915,0.006073
-0.012516,0.001861,-0.009859
0.002163,-0.012608,-0.001273
0.009685,-0.011837,-0.001398
-0.000063,-0.012050,-0.000109
0.002067,-0.012871,-0.000741
0.010204,-0.011742,-0.001103
-0.002188,-0.007534,-0.008853
-0.010259,-0.000651,-0.009790
0.014990,-0.009384,-0.005576
0.000444,-0.013678,0.002855
0.011994,-0.010064,0.003745
0.007325,0.004189,-0.013261
0.009673,-0.011634,-0.001638
0.002880,-0.012149,-0.000205
0.008906,-0.011786,-0.002472
-0.004649,-0.003949,-0.013086
-0.014141,0.003071,-0.007785
0.000325,-0.007630,-0.005751
0.011522,-0.009608,0.002871
0.013292,-0.009368,0.002185
-0.007751,-0.001487,-0.010547
0.013175,-0.010836,0.000507
-0.003446,-0.006846,-0.009756
0.009509,-0.011493,-0.002106
0.001186,-0.012696,-0.000463
0.010474,-0.009772,0.003697
0.008247,0.008213,-0.012874
-0.001704,-0.013235,0.001305
0.010522,-0.009452,0.004061
0.009052,0.004038,-0.009229
-0.001724,-0.013167,0.001297
0.004251,-0.012666,-0.001355
0.005776,0.003547,-0.013100
0.004997,-0.012311,-0.002553
0.009400,-0.011734,-0.001942
-0.009184,-0.002574,-0.009098
-0.006646,-0.003789,-0.010749
0.000293,-0.012595,-0.000722
0.002953,-0.011781,-0.003129
0.006446,0.003799,-0.013151
-0.007716,-0.003543,-0.008267
0.013541,0.007420,-0.009552
0.001082,-0.012161,-0.000377
-0.004823,-0.003470,-0.013416
0.009461,-0.010136,0.004430
-0.008035,-0.002584,-0.010455
0.013847,0.006195,-0.014864
0.003457,-0.005597,-0.014495
0.013576,-0.010431,0.002430
0.014386,0.007739,-0.014844
0.000753,-0.014026,0.000004
0.012852,-0.009928,0.002362
-0.000512,-0.012750,0.000525
0.008829,-0.011432,-0.000912
-0.000373,-0.012652,0.000262
0.013730,-0.010458,0.002434
0.010775,-0.011854,-0.002266
0.014192,-0.010469,-0.000868
-0.008787,-0.002223,-0.010217
-0.003612,-0.006035,-0.010731
0.008825,-0.011933,-0.003011
0.005016,-0.012612,-0.002253
0.009540,-0.011722,-0.002117
-0.002594,-0.012696,0.002211
0.008727,0.007850,-0.013115
0.007191,-0.011074,-0.002061
0.001198,-0.012061,-0.001123
0.010366,-0.009822,0.003998
0.010223,-0.009650,0.003218
0.009859,-0.010669,0.000070
0.001669,-0.013282,-0.000448
0.012259,-0.011593,-0.002551
0.001345,-0.012513,-0.000819
0.010898,-0.010152,0.004479
0.008777,-0.010927,-0.000959
-0.011826,0.005877,-0.012381
-0.012601,0.008642,-0.011586
0.001397,-0.012192,-0.001117
0.018734,-0.005796,-0.010278
-0.007558,-0.004343,-0.007196
0.009406,-0.011735,-0.002208
0.009233,-0.009655,0.004963
-0.004113,-0.006564,-0.009386
0.011587,-0.009397,0.002307
0.013077,-0.009983,0.003744
-0.007907,-0.002578,-0.010797
0.005142,-0.011161,0.005168
-0.000944,-0.010069,-0.004080
-0.008854,-0.001614,-0.010643
0.012212,-0.011439,-0.002925
0.005319,-0.011660,-0.002866
0.011566,-0.010636,-0.002807
-0.011161,-0.003483,-0.003865
-0.007720,-0.002809,-0.010442
0.009660,-0.011627,-0.002429
0.012861,-0.010033,0.005007
0.009140,-0.011359,-0.002795
0.032668,0.011590,-0.002764
0.005244,0.003215,-0.013079
0.000594,-0.012072,-0.000082
0.011350,-0.009966,0.002435
0.009934,-0.011642,-0.001268
0.008097,-0.009812,0.002305
0.009259,-0.009659,-0.005844
0.012730,0.005142,-0.015436
0.013334,-0.010054,0.004005
0.008920,-0.010435,0.005255
0.009987,-0.011185,-0.000682
0.006123,0.003293,-0.013223
-0.007988,-0.002988,-0.010082
-0.001832,-0.007982,-0.008625
0.009440,-0.009488,0.005012
0.014798,-0.008616,0.001114
0.000770,-0.012147,-0.000242
0.012034,-0.010067,0.003379
-0.006211,-0.001066,-0.007279
0.010942,-0.010172,0.004453
0.002430,-0.012891,-0.001074
0.002064,-0.012055,-0.000599
0.002449,-0.012913,-0.000974
0.008608,-0.011095,0.000025
-0.004903,-0.003225,-0.013219
0.004706,0.002463,-0.012959
0.002774,-0.010050,-0.005665
-0.011423,0.001718,-0.010847
0.001017,-0.012638,-0.000804
-0.000707,-0.012816,0.000469
0.011094,-0.011666,-0.002993
0.010654,-0.010007,0.004868
0.005091,-0.012706,-0.001818
0.010124,-0.011435,-0.002660
0.009727,-0.011634,-0.002206
0.006385,-0.011155,-0.001719
0.014206,0.004578,-0.015469
0.011398,-0.010057,0.002775
-0.008147,-0.003240,-0.009392
0.007760,0.006939,-0.012714
0.008756,-0.009290,0.003794
0.014359,0.004869,-0.015534
-0.007719,-0.003466,-0.009501
-0.007204,-0.003833,-0.009771
0.009428,-0.011531,-0.001873
0.013108,-0.008887,0.000952
0.005020,-0.011209,-0.001970
-0.016778,0.015552,-0.005951
0.010448,-0.009829,0.002720
0.014879,-0.008929,0.002525
-0.005904,-0.004575,-0.009868
-0.010634,0.000005,-0.010241
0.012285,-0.010149,0.003525
-0.010548,-0.000337,-0.010170
-0.008097,-0.002252,-0.010792
0.004099,-0.012321,-0.002216
0.013589,-0.009934,0.003812
0.009879,-0.011960,-0.003030
0.011923,-0.009905,0.003119
-0.005574,-0.005269,-0.009315
0.009213,-0.009988,0.001976
-0.021883,0.018755,0.002497
0.009520,-0.011670,-0.001633
0.012135,-0.010071,0.006309
0.009512,-0.011741,-0.001292
0.009399,-0.011527,-0.002313
0.013516,0.009503,-0.009115
-0.022766,0.023379,0.004780
-0.003127,-0.004908,-0.011115
0.006013,0.002281,-0.012964
0.010137,-0.009489,0.003934
0.011174,0.002531,-0.015580
0.013792,0.007288,-0.015396
0.011895,-0.009746,0.003171
0.012972,-0.010184,0.004166
0.008893,-0.011516,-0.001376
0.009573,-0.011724,-0.001301
0.009654,-0.009181,0.005397
0.012072,-0.009513,0.002849
-0.000955,-0.012905,0.000365
0.014029,0.006079,-0.015146
0.000801,-0.012609,-0.000581
0.010179,-0.011360,-0.002617
0.009868,-0.009139,0.005351
0.009019,-0.009623,0.002598
0.013322,0.009718,-0.009348
0.006795,-0.011448,-0.000203
0.008836,-0.011661,-0.001304
0.003131,-0.012676,-0.001598
0.011242,-0.010879,-0.004569
-0.016298,0.011646,-0.006749
0.009967,-0.011770,-0.002569
-0.000744,0.005819,0.003177
0.010935,-0.009587,0.002737
0.009646,-0.009594,0.004843
-0.002187,0.004440,-0.000973
0.014608,-0.008884,-0.000226
0.014433,0.005168,-0.015397
0.011501,-0.010637,0.004174
0.009720,-0.010537,-0.000292
0.001057,-0.011758,0.000324
-0.011237,0.000370,-0.009882
0.008136,-0.011617,-0.000914
-0.001793,-0.011629,0.001104
-0.014486,0.001371,-0.005187
0.009802,-0.008575,0.004603
-0.002278,-0.006402,-0.008961
0.008032,-0.011169,-0.003656
0.009742,-0.010220,0.004008
0.004139,-0.011691,-0.002227
0.008484,-0.009318,0.006081
0.007085,-0.010990,-0.002527
0.003087,-0.012235,-0.001671
0.003814,-0.002512,-0.012685
-0.003195,-0.010635,-0.000428
0.009808,-0.011700,-0.002181
-0.007964,-0.002427,-0.008529
-0.012287,0.006550,-0.012021
0.004112,-0.004248,-0.014361
0.014109,0.005728,-0.015138
0.014637,0.005589,-0.015367
0.005964,-0.011738,-0.003030
0.008239,0.008262,-0.012490
0.002544,-0.012634,-0.001364
0.005476,-0.011979,-0.002451
0.001159,-0.012985,-0.000729
0.008065,-0.010873,0.000100
0.009690,-0.011715,-0.001413
0.001631,-0.005419,-0.015398
0.007601,-0.011379,-0.003525
0.013519,-0.009740,0.004463
0.001932,-0.013453,-0.000528
0.014162,0.005441,-0.015485
0.008361,-0.010077,0.005682
0.007831,0.008583,-0.012362
-0.001283,-0.011801,0.000743
0.009830,-0.008811,0.003851
0.003775,-0.011818,0.000320
0.009361,-0.010237,0.004509
0.001423,-0.012647,-0.000705
0.009429,-0.010122,0.003514
-0.001154,-0.008977,-0.007687
-0.017281,0.009073,-0.005388
0.000798,-0.013953,-0.000152
-0.000039,-0.012621,-0.000228
0.011024,-0.009723,0.003533
-0.011402,0.001601,-0.010644
0.013977,-0.010439,-0.005655
0.003339,-0.012501,-0.001397
-0.013942,0.005362,-0.008924
-0.001759,-0.012445,0.001244
0.009305,-0.012060,-0.002356
0.001263,-0.012786,-0.000765
0.013288,0.005082,-0.010188
-0.001781,0.005930,0.000601
-0.001877,-0.011318,-0.000586
0.008227,-0.011799,-0.003079
0.006966,-0.005107,-0.015864
0.000310,-0.014611,0.000228
0.012650,-0.010024,0.002377
0.001814,-0.012762,-0.000825
-0.001906,0.004282,-0.001027
0.010715,-0.010176,0.003750
0.009441,-0.010627,-0.002293
0.009762,-0.011663,-0.001945
-0.010591,-0.001328,-0.009014
0.012690,0.007230,-0.009888
0.002925,-0.012930,-0.001899
0.006694,0.004867,-0.013073
0.009032,-0.011496,-0.001271
0.000135,-0.009032,-0.007472
0.012221,-0.004839,-0.014217
0.009422,-0.009749,0.004601
0.009211,-0.010620,0.000025
0.010891,-0.009535,0.003005
0.014473,0.005388,-0.015247
0.009234,0.009604,-0.008358
0.012478,-0.011525,-0.002466
0.011465,-0.010822,-0.000025
0.002747,-0.012208,-0.001265
0.004394,-0.012693,-0.002165
0.007899,-0.011011,-0.003535
0.000054,-0.012831,-0.000219
0.008776,-0.003647,-0.015477
-0.008953,-0.004277,-0.006910
0.009153,-0.011173,0.002844
0.012069,-0.010138,0.005954
0.008868,-0.011751,-0.001142
0.004224,-0.013182,-0.001216
0.013748,0.005072,-0.015420
0.003099,-0.012447,-0.001534
0.010075,-0.010475,0.005306
0.015918,-0.008353,-0.000522
-0.003952,-0.003216,-0.013601
0.001600,-0.012706,-0.001069
0.004673,-0.012119,-0.001692
-0.000840,-0.012561,0.000163
0.012231,-0.010137,0.004334
0.014582,0.001352,-0.011968
0.012615,0.009395,-0.009061
0.001029,-0.012815,-0.000531
0.010830,-0.010087,0.004445
0.006610,-0.011116,-0.001984
0.005354,-0.012479,-0.002254
-0.001835,-0.012656,0.001221
0.011817,0.010399,-0.008935
0.004040,-0.009676,0.005457
0.000671,-0.011981,-0.000198
0.007250,-0.011138,0.000082
0.011567,-0.011210,-0.003967
0.009669,-0.009620,0.004798
0.005969,-0.012267,-0.002078
0.004349,0.002824,-0.012922
-0.005937,-0.003522,-0.011870
0.003175,-0.012445,-0.002081
0.012386,-0.010035,0.005005
0.001153,-0.012623,-0.000671
0.000700,-0.013991,-0.000208
0.010867,-0.011420,-0.003074
0.013913,0.003767,-0.011336
0.003708,-0.012421,-0.001795
0.005011,0.003623,-0.012813
0.012165,-0.010069,0.003592
0.011915,-0.011073,-0.003930
-0.005564,-0.003803,-0.011227
0.014198,0.005033,-0.015454
0.003290,-0.000208,-0.012215
0.007336,-0.005212,-0.016668
0.001022,-0.005945,-0.015298
0.003586,-0.005029,-0.015596
-0.015330,0.013367,-0.008509
0.012254,-0.009925,0.002603
0.008059,-0.010515,0.006698
0.002919,-0.012127,-0.001298
-0.006940,-0.003872,-0.009897
0.011636,-0.010277,0.005635
0.010482,-0.011540,-0.002340
0.000438,-0.013523,-0.000213
0.001845,-0.012971,-0.000850
0.022644,-0.003986,-0.008405
0.009744,-0.011635,-0.001888
0.000679,-0.012215,-0.000515
0.012803,-0.009911,0.004890
0.000394,-0.012264,0.000056
-0.008862,-0.001824,-0.010412
0.012050,-0.009439,0.002730
0.011145,-0.010823,0.000395
0.009856,-0.011781,-0.002135
0.012971,0.003536,-0.014669
0.002591,-0.012239,-0.001429
0.012191,-0.011286,-0.003665
0.011374,-0.009808,0.002735
0.008545,-0.010455,0.006309
-0.012360,-0.004000,-0.001180
-0.000517,-0.013291,0.000265
0.005713,0.004581,-0.012738
0.008133,-0.011619,-0.001480
0.010446,-0.011489,-0.000919
0.017087,-0.007860,0.001305
0.007404,-0.011903,0.000516
